code,code_type,description,code_id
72157,CPT,MR THORACIC W/WO CONTRAST,22709
72158,CPT,MR LUMBAR SPINE W/WO CONTRAST,22710
72170,CPT,XR PELVIS 1-2 VIEWS,22711
72190,CPT,XR PELVIS W/OBL MIN 3 VIEWS,22712
72191,CPT,CT ANG PELV W OR WO CONTR,22713
72192,CPT,CT PELVIS WO ORAL+IV CONTRAST,22714
72195,CPT,MR PELVIS W/O CONTRAST,22715
72196,CPT,MR PELVIS W/CONTRAST,22716
72197,CPT,MR PELVIS W/WO CONTRAST,22717
72198,CPT,MR ANGIO PELVIS W/CONTRAST,22718
72198,CPT,MR ANGIO PELVIS W/O CONTRAST,22719
72198,CPT,MR ANGIO PELVIS W/WO CONTRAST,22720
72200,CPT,XR SACROILIAC <3 VIEWS,22721
72202,CPT,XR SACROILIAC JNTS >/=3 VIEWS,22722
72220,CPT,XR SACRUM & COCCYX MIN 2 VIEW,22723
72240,CPT,XR MYELOGM CERVICAL,22724
72255,CPT,SP MYELOGM THORACIC,22725
72265,CPT,SP MYELOGM LUMBAR,22726
72270,CPT,SP MYELOGM COMPLETE,22727
73000,CPT,X RAY COLLARBONE BIL,22728
73000,CPT,X RAY COLLARBONE RT,22729
73000,CPT,X RAY COLLARBONE LT,22730
73010,CPT,XR SCAPULA COMP BIL,22731
73010,CPT,XR SCAPULA COMP LT,22732
73010,CPT,XR SCAPULA COMP RT,22733
73020,CPT,XR SHOULDER 1 VIEW BIL,22734
73020,CPT,XR SHOULDER 1 VIEW RT,22735
73020,CPT,XR SHOULDER 1 VIEW LT,22736
73030,CPT,XR SHOULDER COMP MIN 2 V BIL,22737
73030,CPT,XR SHOULDER MIN 2 VIEWS LT,22738
73030,CPT,XR SHOULDER COMP MIN 2 V RT,22739
73040,CPT,XR ARTHROGRAPHY SHOULDER RT,22740
73040,CPT,XR ARTHROGRAPHY SHOULDER BIL,22741
73040,CPT,XR ARTHROGRAPHY SHOULDER LT,22742
73050,CPT,XR ACROMIOCLAVICLE JNTS BILAT,22743
73060,CPT,XR HUMERUS AP/LAT LT,22744
73060,CPT,XR HUMERUS AP/LAT RT,22745
73060,CPT,XR HUMERUS AP/LAT BIL,22746
73070,CPT,XR ELBOW 2 VIEWS RT,22747
73070,CPT,XR ELBOW 2 VIEWS BIL,22748
73070,CPT,XR ELBOW 2 VIEWS LT,22749
73080,CPT,XR ELBOW COMP MIN 3 VIEWS BIL,22750
73080,CPT,XR ELBOW COMP MIN 3 VIEWS RT,22751
73080,CPT,XR ELBOW COMP MIN 3 VIEWS LT,22752
73085,CPT,SP ARTHROGRAPHY ELBOW LT,22753
73085,CPT,SP ARTHROGRAPHY ELBOW BIL,22754
73085,CPT,SP ARTHROGRAPHY ELBOW RT,22755
73090,CPT,XR FOREARM 2 VIEWS BIL,22756
73090,CPT,XR FOREARM 2 VIEWS RT,22757
73090,CPT,XR FOREARM 2 VIEWS LT,22758
73092,CPT,XR ARM COMP INFANT MIN 2 V BIL,22759
73092,CPT,XR ARM COMP INFANT MIN 2 V LT,22760
73092,CPT,XR ARM COMP INFANT MIN 2 V RT,22761
73100,CPT,XR WRIST PA/LAT RT,22762
73100,CPT,XR WRIST PA/LAT LT,22763
73100,CPT,XR WRIST PA/LAT BIL,22764
73110,CPT,XR WRIST COMP MIN 3 VIEWS LT,22765
73110,CPT,XR WRIST COMP MIN 3 VIEWS RT,22766
73110,CPT,XR WRIST COMP MIN 3 VIEWS BIL,22767
73115,CPT,XR ARTHROGRAPHY WRIST R,22768
73115,CPT,XR ARTHROGRAPHY WRIST BIL,22769
73115,CPT,XR ARTHROGRAPHY WRIST LT,22770
73120,CPT,XR HAND PA/LAT RT,22771
73120,CPT,XR HAND PA/LAT LT,22772
73120,CPT,XR HAND PA/LAT BIL,22773
73130,CPT,XR HAND COMP MIN 3 VIEWS RT,22774
73130,CPT,XR HAND COMP MIN 3 VIEWS LT,22775
73130,CPT,XR HAND COMP MIN 3 VIEWS BIL,22776
73140,CPT,XR FINGERS MIN 2 VIEWS RT,22777
73140,CPT,XR FINGERS MIN 2 VIEWS LT,22778
73140,CPT,XR FINGERS MIN 2 VIEWS BIL,22779
73200,CPT,CT UP EXTREMITY WO CONTRAST RT,22780
73200,CPT,CT UP EXTREMITY WO CONTRAST LT,22781
73200,CPT,CT UP EXTREMITY WO CON BIL,22782
73201,CPT,CT UP EXTREMITY W/CONTRAST RT,22783
73201,CPT,CT UP EXTREMITY W/CON BIL,22784
73201,CPT,CT UP EXTREMITY W/CONTRAST LT,22785
73202,CPT,CT UP EXTREMITY W+WO CON RT,22786
73202,CPT,CT UP EXTREMITY W/WO CON LT,22787
73202,CPT,CT UP EXTREMITY W/WO CON BIL,22788
73206,CPT,CT ANG U EXT W OR WO CONTR LT,22789
73206,CPT,CT ANG U EXT W OR WO CON BIL,22790
73206,CPT,CT ANG U EXT W OR WO CONTR R,22791
73218,CPT,MR UP EXT NON JNT WO CON BIL,22792
73218,CPT,MR UP EXT NON JNT WO CON RT,22793
73218,CPT,MR UP EXT NON JNT WO CON LT,22794
73219,CPT,MR UP EXT NON JNT W CON BIL,22795
73219,CPT,MR UP EXT NON JNT W CON RT,22796
73219,CPT,MR UP EXT NON JNT W CON LT,22797
73220,CPT,MR UP EXT NON JNT W+WO CON RT,22798
73220,CPT,MR UP EXT NON JNT W+WO CON LT,22799
73220,CPT,MR UP EXT NON JNT W+WO CON BIL,22800
73221,CPT,MR UP EXT JNT WO CON BIL,22801
73221,CPT,MR UP EXT JNT WO CON RT,22802
73221,CPT,MR UP EXT JNT WO CON LT,22803
73222,CPT,MR UP EXT JNT W CON RT,22804
73222,CPT,MR UP EXT JNT W CON LT,22805
73222,CPT,MR UP EXT JNT W CON BIL,22806
73223,CPT,MR UP EXT JNT W+WO CON LT,22807
73223,CPT,MR UP EXT JNT W+WO CON BIL,22808
73223,CPT,MR UP EXT JNT W+WO CON RT,22809
73225,CPT,MR ANGIO ARM W/O CONTRAST,22810
73225,CPT,MR ANGIO ARM W/CONTRAST,22811
73225,CPT,MR ANGIO ARM W/WO CONTRAST,22812
73501,CPT,XR HIP SRG UNI 1V W/PELVIS LT,22813
73501,CPT,XR HIP SRG UNI 1V W/PELVIS BIL,22814
73501,CPT,XR HIP SRG UNI 1V W/PELVIS RT,22815
73502,CPT,XR HIP UNI 2-3V W/PELVIS LT,22816
73502,CPT,XR HIP UNI 2-3V W PLVS RT,22817
73503,CPT,XR HIP SRG UNI MIN 4V RT,22818
73503,CPT,XR HIP SRG UNI MIN 4V W/PLV LT,22819
73503,CPT,XR HIP SRG UNI MIN 4V BIL,22820
73521,CPT,XR HIPS BIL 2V W/PELVIS WHEN,22821
73522,CPT,XR HIPS BIL 3-4V W/PELVIS,22822
73523,CPT,XR HIPS BIL MIN 5V W/PELVIS,22823
73525,CPT,XR ARTHROGRAPHY HIP RT,22824
73525,CPT,XR ARTHROGRAPHY HIP BIL,22825
73525,CPT,XR ARTHROGRAPHY HIP LT,22826
73551,CPT,XR FEMUR 1 VIEW LT,22827
73551,CPT,XR FEMUR 1 VIEW RT,22828
73551,CPT,XR FEMUR 1 VIEW BIL,22829
73552,CPT,XR FEMUR MIN 2 VIEWS RT,22830
73552,CPT,XR FEMUR MIN 2 VIEWS BIL,22831
73552,CPT,XR FEMUR MIN 2 VIEWS LT,22832
73560,CPT,XR KNEE 1-2 VIEWS RT,22833
73560,CPT,XR KNEE 1-2 VIEWS LT,22834
73560,CPT,XR KNEE 1-2 VIEWS BIL,22835
73562,CPT,XR KNEE AP/LAT/1 OBL BIL,22836
73562,CPT,XR KNEE AP/LAT/1 OBL RT,22837
73562,CPT,XR KNEE AP/LAT/1 OBL LT,22838
73564,CPT,XR KNEE COMP 4 OR MORE V BIL,22839
73564,CPT,XR KNEE COMP 4 OR MORE VIEW LT,22840
73564,CPT,XR KNEE 4 OR MORE VIEW RT,22841
73565,CPT,XR KNEE BIL WT BRNG AP ONLY LT,22842
73565,CPT,XR KNEE BIL WT BRG AP ONLY BIL,22843
73565,CPT,XR KNEE BIL WT BRNG AP ONLY RT,22844
73580,CPT,SP ARTHROGRAPHY KNEE LT,22845
73580,CPT,SP ARTHROGRAPHY KNEE RT,22846
73580,CPT,SP ARTHROGRAPHY KNEE BIL,22847
73590,CPT,XR TIBIA FIBULA 2 VIEWS RT,22848
73590,CPT,XR TIBIA FIBULA 2 VIEWS LT,22849
73590,CPT,XR TIBIA FIBULA 2 VIEWS BIL,22850
73592,CPT,XR LOWER EXT-INFANT LT,22851
73592,CPT,XR LOWER EXT-INFANT RT,22852
73592,CPT,XR LOWER EXT-INFANT BIL,22853
73600,CPT,XR ANKLE 2 VIEWS BIL,22854
73600,CPT,XR ANKLE 2 VIEWS LT,22855
73600,CPT,XR ANKLE 2 VIEWS RT,22856
73610,CPT,XR ANKLE MIN 3 VIEWS RT,22857
73610,CPT,XR ANKLE MIN 3 VIEWS LT,22858
73610,CPT,XR ANKLE MIN 3 VIEWS BIL,22859
73615,CPT,SP ARTHROGRAPHY ANKLE RT,22860
73615,CPT,SP ARTHROGRAPHY ANKLE LT,22861
73615,CPT,SP ARTHROGRAPHY ANKLE BIL,22862
73620,CPT,XR FOOT 2 VIEWS RT,22863
73620,CPT,XR FOOT 2 VIEWS LT,22864
73620,CPT,XR FOOT 2 VIEWS BIL,22865
73630,CPT,XR FOOT COMP MIN 3 VIEWS RT,22866
73630,CPT,XR FOOT COMP MIN 3 VIEWS BIL,22867
73630,CPT,XR FOOT COMP MIN 3 VIEWS LT,22868
73650,CPT,XR CALCANEOUS MIN 2 VIEWS LT,22869
73650,CPT,XR CALCANEOUS MIN 2 VIEWS RT,22870
73650,CPT,XR CALCANEOUS MIN 2 VIEWS BIL,22871
73660,CPT,XR TOE(S) MIN 2 VIEWS BIL,22872
73660,CPT,XR TOE(S) MIN 2 VIEWS RT,22873
73660,CPT,XR TOE(S) MIN 2 VIEWS LT,22874
73700,CPT,CT LOW EXTREMITY WO CON BIL,22875
73700,CPT,CT LOW EXTREMITY WO CON LT,22876
73700,CPT,CT LOW EXTREMITY WO CON RT,22877
73701,CPT,CT LOW EXTREMITY W/CON LT,22878
73701,CPT,CT LOW EXTREMITY W CON RT,22879
73701,CPT,CT LOW EXTREMITY W CON BIL,22880
73702,CPT,CT LOW EXTREMITY W+WO CON BIL,22881
73702,CPT,CT LOW EXTREMITY W+WO CON RT,22882
73702,CPT,CT LOW EXTREMITY W/WO CON LT,22883
73706,CPT,CT ANG L EXT W OR WO CONTR RT,22884
73706,CPT,CT ANG L EXT W OR WO CONTR LT,22885
73706,CPT,CT ANG L EXT W OR WO CONTR BIL,22886
73718,CPT,MR LOW EXT NON JNT WO CON LT,22887
73718,CPT,MR LOW EXT NON JNT WO CON RT,22888
73718,CPT,MR LOW EXT NON JNT WO CON BIL,22889
73719,CPT,MR LOW EXT NON JNT W CON RT,22890
73719,CPT,MR LOW EXT NON JNT W CON BIL,22891
73719,CPT,MR LOW EXT NON JNT W CON LT,22892
73720,CPT,MR LOW EXT NON JNT W+WO CON LT,22893
73720,CPT,MR LOW EXT NON JNT W+WO C BIL,22894
73720,CPT,MR LOW EXT NON JNT W+WO CON RT,22895
73721,CPT,MR LOW EXT JNT WO CON LT,22896
73721,CPT,MR LOW EXT JNT WO CON RT,22897
73721,CPT,MR LOW EXT JNT WO CON BIL,22898
73722,CPT,MR LOW EXT JNT W CON RT,22899
73722,CPT,MR LOW EXT JNT W CON BIL,22900
73722,CPT,MR LOW EXT JNT W CON LT,22901
73723,CPT,MR LOW EXT JNT W+WO CON RT,22902
73723,CPT,MR LOW EXT JNT W+WO CON BIL,22903
73723,CPT,MR LOW EXT JNT W+WO CON LT,22904
73725,CPT,MR ANGIO LEG W/WO CONTRAST LT,22905
73725,CPT,MR ANGIO LEG W/CONTRAST BIL,22906
73725,CPT,MR ANGIO LEG W/WO CONTRAST RT,22907
73725,CPT,MR ANGIO LEG W/CONTRAST LT,22908
73725,CPT,MR ANGIO LEG W/WO CONTRAST BIL,22909
73725,CPT,MR ANGIO LEG W/O CONTRAST BIL,22910
73725,CPT,MR ANGIO LEG W/CONTRAST RT,22911
73725,CPT,MR ANGIO LEG W/O CONTRAST RT,22912
73725,CPT,MR ANGIO LEG W/O CONTRAST LT,22913
74018,CPT,XR ABD 1 VIEW,22914
74019,CPT,XR ABD 2 VIEWS,22915
74021,CPT,XR ABD 3 OR MORE VIEWS,22916
74022,CPT,XR ACUTE ABD SERIES(INC CHEST),22917
74150,CPT,CT ABD WO ORAL+IV CONTRAST,22918
74160,CPT,CT ABD W/CONTRAST,22919
74170,CPT,CT ABD W/WO CONTRAST,22920
74174,CPT,CT ANG ABD+PLVS W OR WO CNTRS,22921
74175,CPT,CT ANG ABD W OR WO CONTR,22922
74176,CPT,CT ABD+PELVIS WO CONTRAST,22923
74177,CPT,CT ABD+PELVIS W/CONTRAST,22924
74178,CPT,CT ABD+PELVIS W+WO CONTRAST,22925
74181,CPT,MR ABD W/O CONTRAST,22926
74182,CPT,MR MRCP W/CONTRAST,22927
74183,CPT,MR MRCP W/WO CONTRAST,22928
74185,CPT,MR ANGIO ABD W/O CONTRAST,22929
74185,CPT,MR ANGIO ABD W/WO CONTRAST,22930
74185,CPT,MR ANGIO ABD W/CONTRAST,22931
74190,CPT,PERITONEOGRAM RAD S&I,22932
74210,CPT,XR PHARYNX +/OR CERV ESOPHAGUS,22933
74220,CPT,XR ESOPHAGUS INC SCOUT 1 CONTR,22934
74221,CPT,XR ESOPHAGUS 2 CONTRAST,22935
74230,CPT,XR ESOPHAGUS/MOD SWALLOW VIDEO,22936
74240,CPT,XR UP GI INC SCOUT+1 CONTRAST,22937
74246,CPT,XR UP GI INC SCOUT+2 CONTRAST,22938
74248,CPT,XR SM BOWEL FOLLOW THROUGH,22939
74250,CPT,XR SM BOWEL,22940
74251,CPT,XR SM BOWEL FT ENTEROCLYSIS,22941
74261,CPT,CTM COLONOGRAPHY WO CONTRST,22942
74262,CPT,CTM COLONOGRAPHY W/CONTRST,22943
74270,CPT,XR BA ENEMA (DPT),22944
74280,CPT,XR BA ENEMA W/AIR,22945
74290,CPT,XR GB SERIES,22946
74300,CPT,XR CHOLANGIOGM SURG,22947
74301,CPT,XR CHOLANGIOGM REPEAT SURG,22948
74328,CPT,XRAY BILE DUCT ENDOSCOPY,22949
74329,CPT,XR ERCP,22950
74330,CPT,XR ENDO BILIARY/PANCREATIC,22951
74340,CPT,XR INTRO LONG GI TUBE,22952
74360,CPT,INTRALUMINAL DILATION,22953
74400,CPT,XR IVP CHILD,22954
74410,CPT,XR IVP,22955
74415,CPT,XR IVP HYPERTENSIVE W/TOMOGM,22956
74420,CPT,XR RETROGRADE UROGRAPHY LT,22957
74420,CPT,XR RETROGRADE UROGRAPHY RT,22958
74420,CPT,XR RETROGRADE UROGRAPHY BIL,22959
74420,CPT,XR RETROGRADE UROGRAPHY UNILAT,22960
74425,CPT,SP URETEROSTOGM,22961
74430,CPT,XR CYSTOGM MIN 3 VIEWS,22962
74450,CPT,XR RETROGRADE URETHROGM,22963
74455,CPT,XR CYSTOGM VOIDING (CVUG),22964
74485,CPT,DILAT NEPHROSTOMY URETER,22965
74740,CPT,SP HYSTEROSALPINGIOGM,22966
75557,CPT,MR CARDIAC FOR MORPH,22967
75561,CPT,MR CARDIAC FOR MORPH W+WO,22968
75563,CPT,MR CARDIAC FOR MORPH W+WO+STRS,22969
75571,CPT,CT HEART WO DYE W/CA TEST,22970
75572,CPT,CT HEART W/3D IMAGE,22971
75573,CPT,CT HEART W/3D IMAGE IN CHD,22972
75574,CPT,CT HEART ANGIO W/3D IMAGE,22973
75580,CPT,N-INVAS EST C FFR SW ALY CTA,22974
75600,CPT,AORTOGRAPHY THORACIC S&I,22975
75605,CPT,AORTOGRAPHY THORACIC,22976
75625,CPT,AORTOGRAPHY ABD,22977
75630,CPT,ABD AORTOGRAM W/RUNOFF,22978
75635,CPT,CT ANGIO ABD W/BIL RUNOFF,22979
75705,CPT,ARTERY X RAYS SPINE,22980
75710,CPT,ANGIO EXTREMITY UNI RT,22981
75710,CPT,ANGIO EXTREMITY UNI LT,22982
75716,CPT,ANGIO EXTREMITY BILAT,22983
75726,CPT,ANGIO VISCERAL/AORTA FL,22984
75733,CPT,ANGIO ADRENAL BILAT,22985
75736,CPT,ANGIO PELVIS,22986
75741,CPT,ANGIO PUL UNI RT,22987
75741,CPT,ANGIO PUL UNILAT LT,22988
75743,CPT,ANGIO PUL BILAT,22989
75774,CPT,SEL EA ADD VESSEL,22990
75809,CPT,XR SHUNTOGRAM,22991
75820,CPT,XR VENOGRAPHY UNI LT,22992
75820,CPT,CA VENOGRAPHY UNI LT,22993
75820,CPT,XR VENOGRAPHY UNI RT,22994
75820,CPT,CA VENOGRAPHY UNI RT,22995
75822,CPT,CA VENOGRAPHY BIL,22996
75822,CPT,VENOGRAPHY BIL EXTREMITY,22997
75825,CPT,VENOGRAPHY CAVAL INFERIOR,22998
75825,CPT,CL VENOGRAPHY CAVAL INFERIOR,22999
75827,CPT,SUPERIOR VENACAVAGRAM,23000
75831,CPT,SP RENAL VENOGM UNI RT,23001
75831,CPT,SP RENAL VENOGM UNILAT LT,23002
75833,CPT,SP RENAL VENOGM BILAT,23003
75840,CPT,SP RT ADRENAL VENOGM,23004
75860,CPT,SP VENOGRAPH VENOUS SINUS/JGLR,23005
75893,CPT,VENOUS SAMPLING BY CATH,23006
75894,CPT,TRANSCATH EMBOLIZATION,23007
75898,CPT,SP ANG THRU EXISTING CATH EMB,23008
75970,CPT,TRANSCATH BX RAD S&I,23009
75984,CPT,XR NEPHROSTOMY TUBE CHG CNTRST,23010
76000,CPT,XR FLUORO UP TO 1 HR,23011
76010,CPT,XR FOREIGN BODY CHILD 1 VIEW,23012
76080,CPT,CL FISTULAGRAM/SINUS TRACT,23013
76098,CPT,US BREAST SPECIMEN,23014
76100,CPT,XR TOMOGRAPHY,23015
76140,CPT,X RAY CONSULTATION,23016
76376,CPT,PZX 3D RENDERING WO POST PRCSS,23017
76377,CPT,CT 3D RENDERING W/POST PROCESS,23018
76380,CPT,CT LIMITED OR FOLLOW UP,23019
76496,CPT,CL FLUOROSCOPIC STUDY,23020
76496,CPT,XR FLUOROSCOPIC STUDY,23021
76499,CPT,XR SHUNT STUDY,23022
76499,CPT,XR FOOT 1 VIEW (AP) LT,23023
76499,CPT,XR HAND 1 VIEW (AP) BIL,23024
76499,CPT,XR HAND 1 VIEW (AP) RT,23025
76499,CPT,XR HAND 1 VIEW (AP) LT,23026
76499,CPT,XR FOOT 1 VIEW (AP) BIL,23027
76499,CPT,XR FOOT 1 VIEW (AP) RT,23028
76506,CPT,US HEAD,23029
76512,CPT,OPHTH US B SCAN,23030
76514,CPT,OPHTH US CORNEAL THICKNESS,23031
76519,CPT,OPHTH US ECHO A SCAN,23032
76536,CPT,US SOFT TISSUE HEAD/NECK,23033
76604,CPT,US CHEST OR UPPER BACK,23034
76641,CPT,US BREAST UNILAT COMP RT,23035
76641,CPT,US BREAST COMPLETE BIL,23036
76641,CPT,US BREAST UNILAT COMP LT,23037
76642,CPT,US BREAST LIMITED BIL,23038
76642,CPT,US BREAST UNILATERAL LIM RT,23039
76642,CPT,US BREAST UNILATERAL LIM LT,23040
76700,CPT,US ABD COMPLETE,23041
76705,CPT,US ABD LIMITED OR LOWER BACK,23042
76706,CPT,US AORTIC (AAA) SCREENING,23043
76770,CPT,US RENAL/RETROPERITONEAL COMP,23044
76775,CPT,US RENAL UNILAT LIMITED LT,23045
76775,CPT,US RENAL UNILAT LIMITED RT,23046
76775,CPT,US AORTA LIMITED,23047
76775,CPT,US RENAL BILAT LIMITED,23048
76776,CPT,US TRANSPLANTED KIDNEY BIL,23049
76776,CPT,US TRANSPLANTED KIDNEY LT,23050
76776,CPT,US TRANSPLANTED KIDNEY RT,23051
76776,CPT,US TRANSPLANTED KIDNEY,23052
76800,CPT,US SPINAL CANAL AND CONTENTS,23053
76801,CPT,US OB 1ST TRIMEST SINGLE GEST,23054
76802,CPT,US OB SRV 1ST TRIMST ADD GEST,23055
76805,CPT,US OB SRV>1 TRIMEST SNGL GEST,23056
76810,CPT,US OB SRV>1 TRIMST EA ADD GEST,23057
76811,CPT,US OB SURV W/DETAIL SNGL GEST,23058
76812,CPT,US OB SRV W/DTL EA ADD GEST,23059
76815,CPT,US OB LIMITED 1 OR MORE FETUS,23060
76816,CPT,US OB SURVEY F/U PER FETUS,23061
76817,CPT,US PREGNANCY TRANSVAGINAL,23062
76818,CPT,FETAL BIOPHYS PROFILE W/NST,23063
76819,CPT,FETAL BIOPHYSICL PRFLE WO NST,23064
76831,CPT,ECHO EXAM UTERUS,23065
76856,CPT,US PLVC NON OB REAL TIME COMP,23066
76857,CPT,US PELVIS NON OB LIMITED,23067
76870,CPT,US SCROTUM,23068
76872,CPT,US TRANSRECTAL,23069
76873,CPT,US PROSTATE VOLUME,23070
76881,CPT,US UP EXT NON-VASC COMP LT,23071
76881,CPT,US LOW EXT NON-VASC COMP RT,23072
76881,CPT,US LOW EXT NON-VASC COMP LT,23073
76881,CPT,US UP EXT NON-VASC COMP RT,23074
76881,CPT,US LOW EXT NON-VASC COMP BIL,23075
76881,CPT,US UP EXT NON-VASC COMP BIL,23076
76882,CPT,US EXTREMITY NON-VASC LIM RT,23077
76882,CPT,US EXTREMITY NON-VASC LIM LT,23078
76882,CPT,US EXTREMITY NON-VASC LIM BIL,23079
76885,CPT,US HIPS INFANT BILAT,23080
76886,CPT,US HIPS INFANT W/O MANIPULATON,23081
76936,CPT,US ARTERIAL PSEUDO-ANEURYSM,23082
76937,CPT,US GUIDANCE VASCULAR ACCESS,23083
76940,CPT,US GUIDE TISSUE ABLATION,23084
76942,CPT,US GUIDANCE NEEDLE PLACEMENT,23085
76999,CPT,US UNLISTED PROCEDURE,23086
77001,CPT,FLUORO GUIDANCE CVAD PLCMNT,23087
77002,CPT,FLUORO GUIDANCE NDL PLCMNT,23088
77003,CPT,FLUORO GUIDE NDL PLCE SPINE,23089
77011,CPT,CT STEROTACTIC LOCALIZATION,23090
77012,CPT,CT GUIDANCE NEEDLE PLCMNT,23091
77013,CPT,CT GUIDE TISSUE ABLATION,23092
77021,CPT,MR GUIDANCE NDL PLACEMENT,23093
77046,CPT,MR BREAST UNILAT WO CONTRAST,23094
77047,CPT,MR BREAST BILAT WO CONTRAST,23095
77048,CPT,MR BREAST UNILAT W/WO CONTRAST,23096
77049,CPT,MR BREAST BILAT W/WO CONTRAST,23097
77053,CPT,SP DUCTOGM/GALACTOGM,23098
77054,CPT,MM GALACTOGRAM MULTIPLE,23099
77063,CPT,DIGITAL TOMO SCREEN,23100
77065,CPT,MM DIGITAL DX LT,23101
77065,CPT,MM DIGITAL DX RT,23102
77065,CPT,MM DIGITAL DX UNILAT,23103
77066,CPT,MM DIGITAL DX BILAT,23104
77067,CPT,MM MAMMOGRAM SCRN BIL INCL CAD,23105
77067,CPT,MM MAMMGM SCRN RT INCL CAD,23106
77067,CPT,MM MAMMGM SPCL SCRN INCL CAD,23107
77067,CPT,MM MAMMGM SCRN LT INCL CAD,23108
77071,CPT,XR STRESS VIEW ANY JOINT,23109
77072,CPT,XR BONE AGE,23110
77073,CPT,XR BONE LENGTH STUDY,23111
77074,CPT,X RAY BONE SURVEY LIMITED,23112
77075,CPT,XR SKELETAL SURVEY ADULT COMP,23113
77076,CPT,XR SKELETAL SURVEY INFANT,23114
77080,CPT,XR BONE DENSITOMETRY AXIAL,23115
77080,CPT,XR DEXA SPECIAL,23116
77081,CPT,XR BONE DENSITOMETRY PERIPHERL,23117
77085,CPT,XR BONE DENSITOMTRY AXL W/FX A,23118
77086,CPT,XR BONE DENSITOMETRY VRTBRL FX,23119
77432,CPT,RDT STEREOTACTIC TRMT MGMT,23120
78012,CPT,NM THYROID UPTAKE MULTI,23121
78013,CPT,NM THYROID IMAGING,23122
78014,CPT,NM THYROID IMG W/UPTAKE MULTI,23123
78018,CPT,NM THRYOID MET IMG WHOLE BODY,23124
78070,CPT,NM PARATHYROID SCAN,23125
78075,CPT,NM MIBG ADRENAL IMAGING,23126
78102,CPT,BONE MARROW IMAGING LIMITED,23127
78103,CPT,BONE MARROW IMAGING MULTIPLE,23128
78104,CPT,BONE MARROW IMAGING WHOLE BODY,23129
78110,CPT,PLASMA DILUTION SNGL SMPLNG,23130
78195,CPT,NM LYMPHOSCINTOGRPHY,23131
78195,CPT,LYMPHATICS & LYMPH NODE IMG,23132
78201,CPT,NM LIVER STATIC ONLY,23133
78202,CPT,NM LIVER SCAN W/FLOW,23134
78215,CPT,NM LIVER/SPLEEN SCAN,23135
78216,CPT,NM LIVER/SPLEEN W/FLOW,23136
78226,CPT,NM HEPATOBILIARY SYS IMAGING,23137
78227,CPT,NM HEPATOBILIARY SYS IMG W/DRG,23138
78264,CPT,NM GASTRIC EMPTYING,23139
78265,CPT,NM GASTRIC EMPTYING W/SB TRNST,23140
78278,CPT,NM GI BLEED,23141
78290,CPT,NM MECKLES SCAN,23142
78300,CPT,NM BONE IMAGE LIMITED,23143
78305,CPT,NM BONE IMAGE MULTI AREAS,23144
78306,CPT,NM BONE IMAGE WHOLE BODY,23145
78315,CPT,NM BONE THREE PHASE,23146
78445,CPT,NM NON-CARDIAC VASC FLOW,23147
78451,CPT,NM CARDIAC SPCT REST OR STRESS,23148
78452,CPT,HEART MUSCLE IMAGE SPECT/MULT,23149
78453,CPT,NM CARDIAC PERFUSION SNGL,23150
78454,CPT,NM CARDIAC PERFUSION MULTI,23151
78457,CPT,NM VENOGRAM UNILATERAL,23152
78458,CPT,NM VENOGRAM BILATERAL,23153
78466,CPT,NM MYOCARDIAL INFARCT PYP,23154
78468,CPT,NM MYOCRDIAL EJCT FRCT 1ST PAS,23155
78469,CPT,NM MYOCARDIAL SPECT,23156
78472,CPT,NM MUGA SCAN,23157
78473,CPT,NM CARDIAC GATED EJEC FX,23158
78481,CPT,HEART FIRST PASS SINGLE,23159
78496,CPT,NM VENT EJCT FRACT BY 1ST PASS,23160
78579,CPT,NM LUNG VENTILATION IMAGING,23161
78580,CPT,NM LUNG SCAN PERFUSION,23162
78582,CPT,NM LUNG VENTILATE+PERFUS IMG,23163
78597,CPT,NM PULMONARY PERFUSION,23164
78598,CPT,NM VENT PERF LUNG W/QNT PERF,23165
78599,CPT,NM LUNG SCN GALLIUM A67 CITRTE,23166
78601,CPT,NM BRAIN LTD W/VASC FLOW,23167
78605,CPT,NM BRAIN IMAGE,23168
78606,CPT,NM BRAIN IMAGE W/FLOW,23169
78608,CPT,PT/CT METABOLIC BRAIN SCAN,23170
78630,CPT,NM CISTERNOGRAPHY,23171
78700,CPT,NM RENAL IMAGING MORPHOLOGY,23172
78701,CPT,NM RENAL W/FLOW,23173
78707,CPT,NM RENAL FLOW/FUNCT IMG WO DRG,23174
78708,CPT,NM RENAL FLOW/FUNCT IMG W/LSX,23175
78709,CPT,NM RENAL W/WO CAPTOPRIL,23176
78730,CPT,URINARY BLADDER RESIDUAL STUDY,23177
78740,CPT,NM CYSTOGM,23178
78761,CPT,NM TESTICULAR W/VASC FLOW,23179
78800,CPT,NM GALLIUM LIMITED AREAS,23180
78800,CPT,NM CARDIAC AMYLOIDOSIS STATIC,23181
78801,CPT,NM PERITONEAL SCINTIGRPHY MULT,23182
78802,CPT,NM GALLIUM TOT BODY,23183
78803,CPT,NM LIVER IMAGING(SPECT),23184
78803,CPT,NM LOCALIZ TUMOR SPECT 1 AREA,23185
78803,CPT,NM BRAIN SPECT,23186
78803,CPT,NM CARDIAC AMYLOIDOSIS SPECT,23187
78803,CPT,NM RENAL SPECT,23188
78803,CPT,NM BONE SPECT IMAGE,23189
